seed,MAX_CANDS,user,matched_ctx,total_cands,in_context,out_context,contamination_rate
42,20,บุคคล1,งานฌาปนกิจศพ,20,20,0,0.0
42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล11,งานเปิดบริษัท,20,20,0,0.0
42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล13,งานทำบุญ,20,20,0,0.0
42,20,บุคคล14,งานเทศมหาชาติ,20,20,0,0.0
42,20,บุคคล15,งานไหว้ครู,20,20,0,0.0
42,20,บุคคล16,วันสงกรานต์,20,20,0,0.0
42,20,บุคคล17,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,บุคคล18,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,บุคคล19,วันสงกรานต์,20,20,0,0.0
42,20,บุคคล2,วันลอยกระทง,20,20,0,0.0
42,20,บุคคล20,งานสวดอภิธรรม,20,20,0,0.0
42,20,บุคคล21,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,บุคคล22,งานขึ้นบ้านใหม่,20,20,0,0.0
42,20,บุคคล23,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,บุคคล24,งานฌาปนกิจศพ,20,20,0,0.0
42,20,บุคคล25,งานฌาปนกิจศพ,20,20,0,0.0
42,20,บุคคล26,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล28,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,บุคคล29,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล3,งานขึ้นบ้านใหม่,20,20,0,0.0
42,20,บุคคล30,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล31,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล32,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล33,งานแต่งงาน,20,20,0,0.0
42,20,บุคคล34,งานขึ้นบ้านใหม่,20,20,0,0.0
42,20,บุคคล35,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,บุคคล36,งานฌาปนกิจศพ,20,20,0,0.0
42,20,บุคคล37,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,บุคคล38,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล39,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,บุคคล4,วันเข้าพรรษา,19,19,0,0.0
42,20,บุคคล40,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,บุคคล5,งานเปิดบริษัท,20,20,0,0.0
42,20,บุคคล6,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,บุคคล7,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,บุคคล8,วันสงกรานต์,20,20,0,0.0
42,20,บุคคล9,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,ราชการ1,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,ราชการ10,งานแต่งงาน,20,20,0,0.0
42,20,ราชการ11,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,ราชการ12,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
42,20,ราชการ13,งานสวดอภิธรรม,20,20,0,0.0
42,20,ราชการ14,งานแต่งงาน,20,20,0,0.0
42,20,ราชการ15,งานสโมสรสันนิบาต,16,16,0,0.0
42,20,ราชการ16,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,ราชการ17,งานทำบุญ,20,20,0,0.0
42,20,ราชการ18,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,ราชการ19,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,ราชการ2,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,ราชการ20,งานฌาปนกิจศพ,20,20,0,0.0
42,20,ราชการ21,งานฌาปนกิจศพ,20,20,0,0.0
42,20,ราชการ22,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,ราชการ23,วันสงกรานต์,20,20,0,0.0
42,20,ราชการ24,งานบวงสรวง,20,20,0,0.0
42,20,ราชการ25,งานวันเกิด,20,20,0,0.0
42,20,ราชการ26,งานแต่งงาน,20,20,0,0.0
42,20,ราชการ27,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,ราชการ28,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,ราชการ3,วันตรุษจีน,20,20,0,0.0
42,20,ราชการ4,งานบวงสรวง,20,20,0,0.0
42,20,ราชการ5,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,ราชการ6,งานสวดอภิธรรม,20,20,0,0.0
42,20,ราชการ7,วันสงกรานต์,20,20,0,0.0
42,20,ราชการ8,งานเปิดบริษัท,20,20,0,0.0
42,20,ราชการ9,งานสวดอภิธรรม,20,20,0,0.0
42,20,องค์การระหว่างประเทศ1,งานเปิดบริษัท,20,20,0,0.0
42,20,องค์การระหว่างประเทศ10,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ11,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ12,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ13,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ14,วันขึ้นปีใหม่,20,20,0,0.0
42,20,องค์การระหว่างประเทศ15,งานบวงสรวง,20,20,0,0.0
42,20,องค์การระหว่างประเทศ16,งานฌาปนกิจศพ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ17,งานสวดอภิธรรม,20,20,0,0.0
42,20,องค์การระหว่างประเทศ18,งานทำบุญ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ19,งานฌาปนกิจศพ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ2,งานสโมสรสันนิบาต,16,16,0,0.0
42,20,องค์การระหว่างประเทศ20,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ21,งานเปิดบริษัท,20,20,0,0.0
42,20,องค์การระหว่างประเทศ22,วันสงกรานต์,20,20,0,0.0
42,20,องค์การระหว่างประเทศ23,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ24,งานฌาปนกิจศพ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ25,วันลอยกระทง,20,20,0,0.0
42,20,องค์การระหว่างประเทศ26,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ27,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ3,งานสวดอภิธรรม,20,20,0,0.0
42,20,องค์การระหว่างประเทศ4,งานวันเกิด,20,20,0,0.0
42,20,องค์การระหว่างประเทศ5,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ6,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ7,งานขึ้นบ้านใหม่,20,20,0,0.0
42,20,องค์การระหว่างประเทศ8,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,องค์การระหว่างประเทศ9,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน1,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน10,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน11,วันสงกรานต์,20,20,0,0.0
42,20,เอกชน12,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,เอกชน13,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,เอกชน14,งานฌาปนกิจศพ,20,20,0,0.0
42,20,เอกชน15,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,20,20,0,0.0
42,20,เอกชน16,งานทำบุญ,20,20,0,0.0
42,20,เอกชน17,งานฌาปนกิจศพ,20,20,0,0.0
42,20,เอกชน18,งานทำบุญ,20,20,0,0.0
42,20,เอกชน19,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน2,งานบวงสรวง,20,20,0,0.0
42,20,เอกชน20,งานเปิดบริษัท,20,20,0,0.0
42,20,เอกชน21,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,เอกชน22,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,เอกชน23,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน24,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน25,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน26,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน27,งานฌาปนกิจศพ,20,20,0,0.0
42,20,เอกชน28,งานสวดมนต์ข้ามปี,20,20,0,0.0
42,20,เอกชน29,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,20,เอกชน3,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน30,งานทำบุญ,20,20,0,0.0
42,20,เอกชน31,งานสวดอภิธรรม,20,20,0,0.0
42,20,เอกชน32,งานทำบุญ,20,20,0,0.0
42,20,เอกชน33,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน34,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน35,งานสวดอภิธรรม,20,20,0,0.0
42,20,เอกชน36,วันสงกรานต์,20,20,0,0.0
42,20,เอกชน37,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน38,วันสงกรานต์,20,20,0,0.0
42,20,เอกชน39,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน4,งานแต่งงาน,20,20,0,0.0
42,20,เอกชน40,วันตรุษจีน,20,20,0,0.0
42,20,เอกชน41,วันลอยกระทง,20,20,0,0.0
42,20,เอกชน42,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน43,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน44,วันลอยกระทง,20,20,0,0.0
42,20,เอกชน45,วันตรุษจีน,20,20,0,0.0
42,20,เอกชน46,งานทำบุญ,20,20,0,0.0
42,20,เอกชน47,งานวันเกิด,20,20,0,0.0
42,20,เอกชน48,งานบวงสรวง,20,20,0,0.0
42,20,เอกชน49,งานสวดอภิธรรม,20,20,0,0.0
42,20,เอกชน5,งานขึ้นบ้านใหม่,20,20,0,0.0
42,20,เอกชน50,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,เอกชน51,การเผยแพร่วัฒนธรรมต่างประเทศ,20,20,0,0.0
42,20,เอกชน52,วันตรุษจีน,20,20,0,0.0
42,20,เอกชน53,วันลอยกระทง,20,20,0,0.0
42,20,เอกชน54,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน55,วันสงกรานต์,20,20,0,0.0
42,20,เอกชน56,วันลอยกระทง,20,20,0,0.0
42,20,เอกชน57,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,เอกชน58,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน59,งานวันเกิด,20,20,0,0.0
42,20,เอกชน6,งานเปิดบริษัท,20,20,0,0.0
42,20,เอกชน60,วันสงกรานต์,20,20,0,0.0
42,20,เอกชน61,การเผยแพร่วัฒนธรรมในประเทศ,20,20,0,0.0
42,20,เอกชน7,งานพระราชทานเพลิงศพ,20,20,0,0.0
42,20,เอกชน8,วันขึ้นปีใหม่,20,20,0,0.0
42,20,เอกชน9,งานต้อนรับอาคันตุกะ,20,20,0,0.0
42,40,บุคคล1,งานฌาปนกิจศพ,40,40,0,0.0
42,40,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล11,งานเปิดบริษัท,40,40,0,0.0
42,40,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล13,งานทำบุญ,40,40,0,0.0
42,40,บุคคล14,งานเทศมหาชาติ,22,22,0,0.0
42,40,บุคคล15,งานไหว้ครู,23,23,0,0.0
42,40,บุคคล16,วันสงกรานต์,40,40,0,0.0
42,40,บุคคล17,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,บุคคล18,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,บุคคล19,วันสงกรานต์,40,40,0,0.0
42,40,บุคคล2,วันลอยกระทง,40,40,0,0.0
42,40,บุคคล20,งานสวดอภิธรรม,40,40,0,0.0
42,40,บุคคล21,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,บุคคล22,งานขึ้นบ้านใหม่,40,40,0,0.0
42,40,บุคคล23,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,บุคคล24,งานฌาปนกิจศพ,40,40,0,0.0
42,40,บุคคล25,งานฌาปนกิจศพ,40,40,0,0.0
42,40,บุคคล26,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล28,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,บุคคล29,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล3,งานขึ้นบ้านใหม่,40,40,0,0.0
42,40,บุคคล30,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล31,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล32,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล33,งานแต่งงาน,33,33,0,0.0
42,40,บุคคล34,งานขึ้นบ้านใหม่,40,40,0,0.0
42,40,บุคคล35,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,บุคคล36,งานฌาปนกิจศพ,40,40,0,0.0
42,40,บุคคล37,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,บุคคล38,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล39,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,บุคคล4,วันเข้าพรรษา,19,19,0,0.0
42,40,บุคคล40,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,บุคคล5,งานเปิดบริษัท,40,40,0,0.0
42,40,บุคคล6,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,บุคคล7,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,บุคคล8,วันสงกรานต์,40,40,0,0.0
42,40,บุคคล9,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,ราชการ1,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,ราชการ10,งานแต่งงาน,33,33,0,0.0
42,40,ราชการ11,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,ราชการ12,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
42,40,ราชการ13,งานสวดอภิธรรม,40,40,0,0.0
42,40,ราชการ14,งานแต่งงาน,33,33,0,0.0
42,40,ราชการ15,งานสโมสรสันนิบาต,16,16,0,0.0
42,40,ราชการ16,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,ราชการ17,งานทำบุญ,40,40,0,0.0
42,40,ราชการ18,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,ราชการ19,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,ราชการ2,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,ราชการ20,งานฌาปนกิจศพ,40,40,0,0.0
42,40,ราชการ21,งานฌาปนกิจศพ,40,40,0,0.0
42,40,ราชการ22,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,ราชการ23,วันสงกรานต์,40,40,0,0.0
42,40,ราชการ24,งานบวงสรวง,30,30,0,0.0
42,40,ราชการ25,งานวันเกิด,40,40,0,0.0
42,40,ราชการ26,งานแต่งงาน,33,33,0,0.0
42,40,ราชการ27,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,ราชการ28,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,ราชการ3,วันตรุษจีน,38,38,0,0.0
42,40,ราชการ4,งานบวงสรวง,30,30,0,0.0
42,40,ราชการ5,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,ราชการ6,งานสวดอภิธรรม,40,40,0,0.0
42,40,ราชการ7,วันสงกรานต์,40,40,0,0.0
42,40,ราชการ8,งานเปิดบริษัท,40,40,0,0.0
42,40,ราชการ9,งานสวดอภิธรรม,40,40,0,0.0
42,40,องค์การระหว่างประเทศ1,งานเปิดบริษัท,40,40,0,0.0
42,40,องค์การระหว่างประเทศ10,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ11,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ12,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ13,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ14,วันขึ้นปีใหม่,40,40,0,0.0
42,40,องค์การระหว่างประเทศ15,งานบวงสรวง,30,30,0,0.0
42,40,องค์การระหว่างประเทศ16,งานฌาปนกิจศพ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ17,งานสวดอภิธรรม,40,40,0,0.0
42,40,องค์การระหว่างประเทศ18,งานทำบุญ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ19,งานฌาปนกิจศพ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ2,งานสโมสรสันนิบาต,16,16,0,0.0
42,40,องค์การระหว่างประเทศ20,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ21,งานเปิดบริษัท,40,40,0,0.0
42,40,องค์การระหว่างประเทศ22,วันสงกรานต์,40,40,0,0.0
42,40,องค์การระหว่างประเทศ23,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,องค์การระหว่างประเทศ24,งานฌาปนกิจศพ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ25,วันลอยกระทง,40,40,0,0.0
42,40,องค์การระหว่างประเทศ26,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ27,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,องค์การระหว่างประเทศ3,งานสวดอภิธรรม,40,40,0,0.0
42,40,องค์การระหว่างประเทศ4,งานวันเกิด,40,40,0,0.0
42,40,องค์การระหว่างประเทศ5,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ6,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ7,งานขึ้นบ้านใหม่,40,40,0,0.0
42,40,องค์การระหว่างประเทศ8,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,องค์การระหว่างประเทศ9,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน1,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน10,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน11,วันสงกรานต์,40,40,0,0.0
42,40,เอกชน12,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,เอกชน13,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,เอกชน14,งานฌาปนกิจศพ,40,40,0,0.0
42,40,เอกชน15,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
42,40,เอกชน16,งานทำบุญ,40,40,0,0.0
42,40,เอกชน17,งานฌาปนกิจศพ,40,40,0,0.0
42,40,เอกชน18,งานทำบุญ,40,40,0,0.0
42,40,เอกชน19,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน2,งานบวงสรวง,30,30,0,0.0
42,40,เอกชน20,งานเปิดบริษัท,40,40,0,0.0
42,40,เอกชน21,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,เอกชน22,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,เอกชน23,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน24,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน25,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน26,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน27,งานฌาปนกิจศพ,40,40,0,0.0
42,40,เอกชน28,งานสวดมนต์ข้ามปี,29,29,0,0.0
42,40,เอกชน29,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,40,เอกชน3,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน30,งานทำบุญ,40,40,0,0.0
42,40,เอกชน31,งานสวดอภิธรรม,40,40,0,0.0
42,40,เอกชน32,งานทำบุญ,40,40,0,0.0
42,40,เอกชน33,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน34,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน35,งานสวดอภิธรรม,40,40,0,0.0
42,40,เอกชน36,วันสงกรานต์,40,40,0,0.0
42,40,เอกชน37,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน38,วันสงกรานต์,40,40,0,0.0
42,40,เอกชน39,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน4,งานแต่งงาน,33,33,0,0.0
42,40,เอกชน40,วันตรุษจีน,38,38,0,0.0
42,40,เอกชน41,วันลอยกระทง,40,40,0,0.0
42,40,เอกชน42,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน43,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน44,วันลอยกระทง,40,40,0,0.0
42,40,เอกชน45,วันตรุษจีน,38,38,0,0.0
42,40,เอกชน46,งานทำบุญ,40,40,0,0.0
42,40,เอกชน47,งานวันเกิด,40,40,0,0.0
42,40,เอกชน48,งานบวงสรวง,30,30,0,0.0
42,40,เอกชน49,งานสวดอภิธรรม,40,40,0,0.0
42,40,เอกชน5,งานขึ้นบ้านใหม่,40,40,0,0.0
42,40,เอกชน50,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,เอกชน51,การเผยแพร่วัฒนธรรมต่างประเทศ,40,40,0,0.0
42,40,เอกชน52,วันตรุษจีน,38,38,0,0.0
42,40,เอกชน53,วันลอยกระทง,40,40,0,0.0
42,40,เอกชน54,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน55,วันสงกรานต์,40,40,0,0.0
42,40,เอกชน56,วันลอยกระทง,40,40,0,0.0
42,40,เอกชน57,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,เอกชน58,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน59,งานวันเกิด,40,40,0,0.0
42,40,เอกชน6,งานเปิดบริษัท,40,40,0,0.0
42,40,เอกชน60,วันสงกรานต์,40,40,0,0.0
42,40,เอกชน61,การเผยแพร่วัฒนธรรมในประเทศ,40,40,0,0.0
42,40,เอกชน7,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,40,เอกชน8,วันขึ้นปีใหม่,40,40,0,0.0
42,40,เอกชน9,งานต้อนรับอาคันตุกะ,40,40,0,0.0
42,80,บุคคล1,งานฌาปนกิจศพ,40,40,0,0.0
42,80,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล11,งานเปิดบริษัท,47,47,0,0.0
42,80,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล13,งานทำบุญ,47,47,0,0.0
42,80,บุคคล14,งานเทศมหาชาติ,22,22,0,0.0
42,80,บุคคล15,งานไหว้ครู,23,23,0,0.0
42,80,บุคคล16,วันสงกรานต์,62,62,0,0.0
42,80,บุคคล17,งานต้อนรับอาคันตุกะ,64,64,0,0.0
42,80,บุคคล18,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,บุคคล19,วันสงกรานต์,62,62,0,0.0
42,80,บุคคล2,วันลอยกระทง,54,54,0,0.0
42,80,บุคคล20,งานสวดอภิธรรม,40,40,0,0.0
42,80,บุคคล21,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,80,บุคคล22,งานขึ้นบ้านใหม่,43,43,0,0.0
42,80,บุคคล23,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,80,บุคคล24,งานฌาปนกิจศพ,40,40,0,0.0
42,80,บุคคล25,งานฌาปนกิจศพ,40,40,0,0.0
42,80,บุคคล26,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,บุคคล27,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล28,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,บุคคล29,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล3,งานขึ้นบ้านใหม่,43,43,0,0.0
42,80,บุคคล30,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล31,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล32,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล33,งานแต่งงาน,33,33,0,0.0
42,80,บุคคล34,งานขึ้นบ้านใหม่,43,43,0,0.0
42,80,บุคคล35,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,80,บุคคล36,งานฌาปนกิจศพ,40,40,0,0.0
42,80,บุคคล37,งานต้อนรับอาคันตุกะ,64,64,0,0.0
42,80,บุคคล38,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล39,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,บุคคล4,วันเข้าพรรษา,19,19,0,0.0
42,80,บุคคล40,งานต้อนรับอาคันตุกะ,64,64,0,0.0
42,80,บุคคล5,งานเปิดบริษัท,47,47,0,0.0
42,80,บุคคล6,งานพระราชทานเพลิงศพ,36,36,0,0.0
42,80,บุคคล7,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,บุคคล8,วันสงกรานต์,62,62,0,0.0
42,80,บุคคล9,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,ราชการ1,การเผยแพร่วัฒนธรรมในประเทศ,80,80,0,0.0
42,80,ราชการ10,งานแต่งงาน,33,33,0,0.0
42,80,ราชการ11,การเผยแพร่วัฒนธรรมต่างประเทศ,66,66,0,0.0
42,80,ราชการ12,งานเฉลิมพระชนมพรรษาพระบรมวงศานุวงศ์,23,23,0,0.0
42,80,ราชการ13,งานสวดอภิธรรม,40,40,0,0.0
42,80,ราชการ14,งานแต่งงาน,33,33,0,0.0
